SourceTime,Weighted_Bid_Price,Weighted_Ask_Price,MidPrice,State
10:40:34,139.49426056338,139.435525568182,139.464893065781,Up
10:40:35,139.459142857143,139.434494451295,139.446818654219,Down
10:40:36,139.461496437055,139.412552219321,139.437024328188,Down
10:40:37,139.465365434222,139.435172413793,139.450268924007,Up
10:40:38,139.45,139.44,139.445,Down
10:40:39,139.458,139.44,139.449,Up
10:40:40,139.46,139.44,139.45,Up
10:40:41,139.453493975904,139.424893617021,139.439193796462,Down
10:40:42,139.439664804469,139.414576271186,139.427120537828,Down
10:40:43,139.438015930485,139.414317382125,139.426166656305,Down
10:40:44,139.44,139.427581573896,139.433790786948,Up
10:40:45,139.426927301255,139.386218809981,139.406573055618,Down
10:40:46,139.40591611479,139.38241331484,139.394164714815,Down
10:40:47,139.424347826087,139.391673134972,139.408010480529,Up
10:40:48,139.46,139.401856148492,139.430928074246,Up
10:40:49,139.441995753716,139.411686661962,139.426841207839,Down
10:40:50,139.47,139.422031419285,139.446015709642,Up
10:40:51,139.441972972973,139.405736235595,139.423854604284,Down
10:40:52,139.441531914894,139.415719339623,139.428625627258,Up
10:40:53,139.47,139.43096031746,139.45048015873,Up
10:40:54,139.517502160761,139.447337598425,139.482419879593,Up
10:40:55,139.482825112108,139.455483870968,139.469154491538,Down
10:40:56,139.486303901437,139.450917431193,139.468610666315,Down
10:40:57,139.499090909091,139.455093457944,139.477092183517,Up
10:40:58,139.479761904762,139.447475592748,139.463618748755,Down
10:40:59,139.509984848485,139.464692307692,139.487338578089,Up
10:41:00,139.48730964467,139.45284299158,139.470076318125,Down
10:41:01,139.477009708738,139.444844720497,139.460927214617,Down
10:41:02,139.477056239016,139.443337271116,139.460196755066,Down
10:41:03,139.5,139.41,139.455,Down
10:41:04,139.491478873239,139.418868778281,139.45517382576,Up
10:41:05,139.495065458207,139.399580712788,139.447323085498,Down
10:41:07,139.48,139.422444444444,139.451222222222,Up
10:41:08,139.45,139.44,139.445,Down
10:41:09,139.49,139.431025416301,139.460512708151,Up
10:41:10,139.450617001828,139.411876355748,139.431246678788,Down
10:41:11,139.479765395894,139.430628205128,139.455196800511,Up
10:41:12,139.467586206897,139.44332398317,139.455455095033,Up
10:41:13,139.492224719101,139.450224032587,139.471224375844,Up
10:41:14,139.53,139.474435483871,139.502217741935,Up
10:41:15,139.490677172061,139.46730294397,139.478990058015,Down
10:41:18,139.509090909091,139.467306317044,139.488198613068,Up
10:41:19,139.496134699854,139.4682791587,139.482206929277,Down
10:41:20,139.5856545961,139.492350835322,139.539002715711,Up
10:41:21,139.527,139.508064516129,139.517532258065,Down
10:41:23,139.571814092954,139.50355298913,139.537683541042,Up
10:41:24,139.56678913738,139.349090909091,139.457940023236,Down
10:41:25,139.59,139.52636307311,139.558181536555,Up
10:41:26,139.6,139.517149321267,139.558574660633,Up
10:41:27,139.571940993789,139.532388222465,139.552164608127,Down
10:41:28,139.644150943396,139.545899513776,139.595025228586,Up
10:41:29,139.58,139.56,139.57,Down
10:41:30,139.571257225434,139.541333333333,139.556295279383,Down
10:41:32,139.574384057971,139.543823529412,139.559103793691,Up
10:41:34,139.62,139.557949061662,139.588974530831,Up
10:41:35,139.601658291457,139.561428571429,139.581543431443,Down
10:41:37,139.586259365994,139.552633744856,139.569446555425,Down
10:41:38,139.573872093023,139.530942028986,139.552407061004,Down
10:41:41,139.585196850394,139.464196642686,139.52469674654,Down
10:41:42,139.58,139.57,139.575,Up
10:41:43,139.58,139.57,139.575,Static
10:41:44,139.590489130435,139.565822222222,139.578155676328,Up
10:41:45,139.577835820896,139.53,139.553917910448,Down
10:41:46,139.574685816876,139.507105263158,139.540895540017,Down
10:41:48,139.61,139.56,139.585,Up
10:41:50,139.574989189189,139.537972027972,139.556480608581,Down
10:41:51,139.549788928714,139.487067039106,139.51842798391,Down
10:41:52,139.57,139.5091613723,139.53958068615,Up
10:41:53,139.547198879552,139.5,139.523599439776,Down
10:41:54,139.585,139.514321357285,139.549660678643,Up
10:41:55,139.559238826816,139.519024390244,139.53913160853,Down
10:41:57,139.535131386861,139.510617977528,139.522874682195,Down
10:41:59,139.530188481675,139.475,139.502594240838,Down
10:42:00,139.503207742827,139.45334179357,139.478274768199,Down
10:42:01,139.501236111111,139.446809815951,139.474022963531,Down
10:42:02,139.518947368421,139.485225375626,139.502086372024,Up
10:42:03,139.55,139.485771144279,139.517885572139,Up
10:42:04,139.566923076923,139.488079231693,139.527501154308,Up
10:42:05,139.547934508816,139.505871165644,139.52690283723,Down
10:42:06,139.537793880837,139.513344481605,139.525569181221,Down
10:42:07,139.559807321773,139.524854897219,139.542331109496,Up
10:42:08,139.577971137521,139.543520197857,139.560745667689,Up
10:42:10,139.626073113208,139.540099009901,139.583086061554,Up
10:42:11,139.592422434368,139.564745098039,139.578583766203,Down
10:42:12,139.58677146312,139.53,139.55838573156,Down
10:42:13,139.575411235955,139.544372964169,139.559892100062,Up
10:42:14,139.583055390113,139.54958677686,139.566321083486,Up
10:42:15,139.58238410596,139.549223300971,139.565803703466,Down
10:42:16,139.588979591837,139.552357019064,139.57066830545,Up
10:42:17,139.62,139.566736263736,139.593368131868,Up
10:42:19,139.63,139.558878737542,139.594439368771,Up
10:42:25,139.648235294118,139.587185714286,139.617710504202,Up
10:42:26,139.621303664921,139.59284789644,139.607075780681,Down
10:42:27,139.62315,139.574451219512,139.598800609756,Down
10:42:28,139.6,139.59,139.595,Down
10:42:33,139.602619984264,139.557524861878,139.580072423071,Down
10:42:34,139.577288537549,139.532213930348,139.554751233949,Down
10:42:36,139.5524609375,139.421787709497,139.487124323499,Down
10:42:38,139.563341232227,139.53377593361,139.548558582919,Up
10:42:39,139.572570379437,139.492042553192,139.532306466314,Down
10:42:40,139.58,139.518659793814,139.549329896907,Up
10:42:41,139.597049180328,139.542242907801,139.569646044065,Up
10:42:43,139.577018121911,139.534548440066,139.555783280988,Down
10:42:44,139.554907407407,139.522293942403,139.538600674905,Down
10:42:45,139.575294117647,139.54,139.557647058824,Up
10:42:46,139.548193146417,139.53,139.539096573209,Down
10:42:47,139.558880837359,139.53,139.54444041868,Up
10:42:48,139.551612284069,139.495760869565,139.523686576817,Down
10:42:49,139.553325791855,139.517813765182,139.535569778519,Up
10:42:50,139.558746212121,139.49897113594,139.528858674031,Down
10:42:51,139.544911504425,139.519171597633,139.532041551029,Up
10:42:55,139.543261083744,139.505316455696,139.52428876972,Down
10:42:56,139.525213830755,139.489216013344,139.50721492205,Down
10:42:57,139.543050847458,139.504650512582,139.52385068002,Up
10:42:59,139.545923566879,139.519551971326,139.532737769103,Up
10:43:00,139.539982876712,139.521151129944,139.530567003328,Down
10:43:01,139.53,139.51970074813,139.524850374065,Down
10:43:02,139.552851906158,139.523826047769,139.538338976964,Up
10:43:03,139.562448979592,139.544739336493,139.553594158042,Up
10:43:05,139.551033254157,139.513287937743,139.53216059595,Down
10:43:06,139.539404031551,139.494266304348,139.51683516795,Down
10:43:07,139.541338199513,139.518072135334,139.529705167423,Up
10:43:08,139.592522214627,139.543193189715,139.567857702171,Up
10:43:09,139.605294117647,139.552111189303,139.578702653475,Up
10:43:10,139.63,139.555221932115,139.592610966057,Up
10:43:11,139.636059701493,139.584552102377,139.610305901935,Up
10:43:12,139.609427645788,139.6,139.604713822894,Down
10:43:13,139.612647058824,139.579387361312,139.596017210068,Down
10:43:14,139.611376751855,139.582921535893,139.597149143874,Up
10:43:15,139.59,139.572260111023,139.581130055511,Down
10:43:16,139.605701058201,139.564069164265,139.584885111233,Up
10:43:17,139.583196850394,139.526050583658,139.554623717026,Down
10:43:18,139.565984251969,139.495753768844,139.530869010406,Down
10:43:19,139.555915300546,139.418604651163,139.487259975855,Down
10:43:21,139.567941176471,139.536283185841,139.552112181156,Up
10:43:22,139.575683060109,139.545769576958,139.560726318534,Up
10:43:23,139.587375565611,139.55,139.568687782805,Up
10:43:30,139.571544117647,139.550379918589,139.560962018118,Down
10:43:31,139.558041543027,139.527849462366,139.542945502696,Down
10:43:32,139.546,139.50577294686,139.52588647343,Down
10:43:33,139.552089864159,139.530616802552,139.541353333356,Up
10:43:34,139.59,139.54,139.565,Up
10:43:40,139.573848821082,139.553582375479,139.56371559828,Down
10:43:41,139.61,139.557751646284,139.583875823142,Up
10:43:44,139.581064638783,139.566685082873,139.573874860828,Down
10:43:45,139.57,139.563424657534,139.566712328767,Down
10:43:46,139.612556561086,139.568996522603,139.590776541845,Up
10:43:47,139.602696774194,139.577087912088,139.589892343141,Down
10:43:50,139.61020661157,139.526991150442,139.568598881006,Down
10:43:51,139.575877272727,139.523711928934,139.549794600831,Down
10:43:52,139.553670705631,139.510900951315,139.532285828473,Down
10:43:53,139.556183574879,139.529531450578,139.542857512728,Up
10:43:56,139.559692898273,139.54,139.549846449136,Up
10:43:57,139.553578656854,139.522140221402,139.537859439128,Down
10:43:58,139.5429205807,139.53,139.53646029035,Down
10:43:59,139.548163265306,139.510191082803,139.529177174054,Down
10:44:00,139.556917510854,139.508158098683,139.532537804768,Up
10:44:01,139.526,139.510877963125,139.518438981563,Down
10:44:04,139.531192982456,139.510782472613,139.520987727535,Up
10:44:05,139.523762662808,139.493346303502,139.508554483155,Down
10:44:07,139.502458621727,139.467346227013,139.48490242437,Down
10:44:08,139.512417582418,139.489263157895,139.500840370156,Up
10:44:09,139.545409836066,139.502308635918,139.523859235992,Up
10:44:11,139.558091603053,139.526005976096,139.542048789575,Up
10:44:15,139.546090909091,139.53126156434,139.538676236715,Down
10:44:16,139.593188405797,139.543052064632,139.568120235215,Up
10:44:18,139.575056179775,139.55272479564,139.563890487708,Down
10:44:19,139.592771693345,139.547973733583,139.570372713464,Up
10:44:20,139.591894873459,139.548965375103,139.570430124281,Up
10:44:21,139.582433333333,139.547029096478,139.564731214906,Down
10:44:22,139.597375565611,139.561930272109,139.57965291886,Up
10:44:23,139.574751131222,139.56,139.567375565611,Down
10:44:24,139.57,139.560807754443,139.565403877221,Down
10:44:25,139.582905405405,139.56,139.571452702703,Up
10:44:26,139.573860561915,139.511145833333,139.542503197624,Down
10:44:27,139.576804123711,139.5517973462,139.564300734956,Up
10:44:30,139.564018492176,139.53538071066,139.549699601418,Down
10:44:31,139.552533054976,139.515019379845,139.53377621741,Down
10:44:32,139.549069412662,139.487731958763,139.518400685712,Down
10:44:33,139.57,139.503344594595,139.536672297297,Up
10:44:34,139.554536082474,139.522280471822,139.538408277148,Up
10:44:35,139.539811985899,139.525,139.532405992949,Down
10:44:36,139.58,139.531299607501,139.555649803751,Up
10:44:37,139.569166666667,139.539984721161,139.554575693914,Down
10:44:38,139.6,139.550901339829,139.575450669915,Up
10:44:40,139.620177514793,139.562575068244,139.591376291518,Up
10:44:41,139.595944272446,139.57,139.582972136223,Down
10:44:43,139.584195402299,139.573786764706,139.578991083502,Down
10:44:45,139.579868945869,139.53,139.554934472934,Down
10:44:48,139.58,139.566393442623,139.573196721311,Up
10:44:49,139.579832635983,139.551259314456,139.56554597522,Down
10:44:50,139.569677640604,139.539470468432,139.554574054518,Down
10:44:51,139.561529209622,139.534590163934,139.548059686778,Down
10:44:54,139.6,139.539794628752,139.569897314376,Up
10:44:55,139.569541984733,139.55,139.559770992366,Down
10:44:56,139.573144963145,139.55,139.561572481573,Up
10:44:59,139.557104907699,139.520011806375,139.538558357037,Down
10:45:00,139.549204587495,139.531152647975,139.540178617735,Up
10:45:01,139.551964668094,139.52330904908,139.537636858587,Down
10:45:02,139.54,139.53,139.535,Down
10:45:03,139.543204467354,139.515337837838,139.529271152596,Down
10:45:04,139.532116666667,139.488615494978,139.510366080823,Down
10:45:05,139.49915238954,139.459076628353,139.479114508946,Down
10:45:06,139.483175213675,139.43880126183,139.460988237752,Down
10:45:07,139.460508002784,139.43161341853,139.446060710657,Down
10:45:08,139.447838114754,139.433622468475,139.440730291615,Down
10:45:09,139.44917016317,139.414783427495,139.431976795333,Down
10:45:10,139.441359223301,139.416354609929,139.428856916615,Down
10:45:11,139.437575068244,139.403340552247,139.420457810245,Down
10:45:12,139.457900621118,139.422096774194,139.439998697656,Up
10:45:13,139.437754952311,139.407083333333,139.422419142822,Down
10:45:14,139.417584406544,139.390224111283,139.403904258913,Down
10:45:15,139.439789883268,139.374846711912,139.40731829759,Up
10:45:16,139.43773006135,139.396890656064,139.417310358707,Up
10:45:17,139.44903640257,139.414692307692,139.431864355131,Up
10:45:18,139.48789346247,139.437026726058,139.462460094264,Up
10:45:19,139.488767985612,139.457795805303,139.473281895457,Up
10:45:20,139.534902073733,139.48347245409,139.509187263911,Up
10:45:21,139.533403846154,139.496390168971,139.514897007562,Up
10:45:22,139.541473136915,139.523333333333,139.532403235124,Up
10:45:23,139.532644903398,139.518872679045,139.525758791221,Down
10:45:24,139.512826729746,139.480545977012,139.496686353379,Down
10:45:25,139.501440568475,139.453628762542,139.477534665509,Down
10:45:26,139.494620006008,139.478993993994,139.486807000001,Up
10:45:27,139.485633373934,139.447831325301,139.466732349618,Down
10:45:28,139.474722552989,139.451927023945,139.463324788467,Down
10:45:29,139.472781413613,139.441335187761,139.457058300687,Down
10:45:30,139.453236313236,139.41372246696,139.433479390098,Down
10:45:31,139.433428,139.389074074074,139.411251037037,Down
10:45:32,139.418,139.392841328413,139.405420664207,Down
10:45:33,139.444106951872,139.415732830821,139.429919891346,Up
10:45:34,139.44,139.425754716981,139.432877358491,Up
10:45:35,139.461182795699,139.427794226499,139.444488511099,Up
10:45:36,139.45,139.44,139.445,Up
10:45:37,139.452654545455,139.42,139.436327272727,Down
10:45:38,139.443514211886,139.410679513185,139.427096862535,Down
10:45:39,139.47,139.425420560748,139.447710280374,Up
10:45:40,139.437587327376,139.416764705882,139.427176016629,Down
10:45:41,139.42,139.410420560748,139.415210280374,Down
10:45:42,139.455294117647,139.416074766355,139.435684442001,Up
10:45:43,139.439792477302,139.426129032258,139.43296075478,Down
10:45:44,139.434397394137,139.42,139.427198697068,Down
10:45:46,139.454461795873,139.433336306869,139.443899051371,Up
10:45:47,139.458220338983,139.435981853532,139.447101096258,Up
10:45:48,139.46,139.45,139.455,Up
10:45:49,139.5,139.446976483763,139.473488241881,Up
10:45:50,139.469849056604,139.434266055046,139.452057555825,Down
10:45:52,139.467398408044,139.434193548387,139.450795978215,Down
10:45:53,139.44728123991,139.409897119342,139.428589179626,Down
10:45:55,139.442688855647,139.416294005709,139.429491430678,Up
10:45:56,139.43981672394,139.398372093023,139.419094408482,Down
10:45:57,139.43,139.41,139.42,Up
10:45:58,139.435454545455,139.43,139.432727272727,Up
10:45:59,139.431731917717,139.38,139.405865958859,Down
10:46:00,139.420963099631,139.400687732342,139.410825415987,Up
10:46:01,139.419891891892,139.4,139.409945945946,Down
10:46:02,139.419878511769,139.40221402214,139.411046266955,Up
10:46:03,139.429043545879,139.39284,139.410941772939,Down
10:46:05,139.437402061856,139.410364145658,139.423883103757,Up
10:46:06,139.432014747343,139.413898305085,139.422956526214,Down
10:46:07,139.424416070821,139.372530864198,139.398473467509,Down
10:46:08,139.407660818713,139.386637426901,139.397149122807,Down
10:46:09,139.409887403237,139.315,139.362443701619,Down
10:46:11,139.412231260895,139.390953608247,139.401592434571,Up
10:46:13,139.407433682912,139.4,139.403716841456,Up
10:46:14,139.41,139.4,139.405,Up
10:46:15,139.413425512935,139.4,139.406712756467,Up
10:46:16,139.4,139.396423149905,139.398211574953,Down
10:46:17,139.448870967742,139.404937694704,139.426904331223,Up
10:46:18,139.44,139.43,139.435,Up
10:46:19,139.448737142857,139.428459119497,139.438598131177,Up
10:46:20,139.452352620087,139.42,139.436176310044,Down
10:46:21,139.443761018609,139.404426751592,139.424093885101,Down
10:46:22,139.429324509356,139.393442622951,139.411383566154,Down
10:46:23,139.422712511939,139.393118081181,139.40791529656,Down
10:46:24,139.413886894075,139.385735294118,139.399811094096,Down
10:46:25,139.425806451613,139.402473429952,139.414139940782,Up
10:46:27,139.416277153558,139.387368694748,139.401822924153,Down
10:46:30,139.409237343853,139.36,139.384618671926,Down
10:46:31,139.405454545455,139.38618609407,139.395820319762,Up
10:46:32,139.401880998081,139.355102040816,139.378491519448,Down
10:46:33,139.44,139.373132694938,139.406566347469,Up
10:46:35,139.402530647986,139.35,139.376265323993,Down
10:46:36,139.4,139.379103194103,139.389551597052,Up
10:46:37,139.400483592401,139.35,139.3752417962,Down
10:46:40,139.44203125,139.399095204347,139.420563227173,Up
10:46:41,139.467615947925,139.4421386604,139.454877304162,Up
10:46:42,139.470697329377,139.450750915751,139.460724122564,Up
10:46:43,139.47,139.450204081633,139.460102040816,Down
10:46:44,139.463832752613,139.452,139.457916376307,Down
10:46:45,139.462457359444,139.437027027027,139.449742193236,Down
10:46:46,139.459826275787,139.44,139.449913137894,Up
10:46:47,139.454692375626,139.422647928994,139.43867015231,Down
10:46:48,139.44,139.424856711916,139.432428355958,Down
10:46:50,139.439949448529,139.415714285714,139.427831867122,Down
10:46:51,139.43031010453,139.407498844198,139.418904474364,Down
10:46:52,139.428986204684,139.415,139.421993102342,Up
10:46:53,139.431752004935,139.4,139.415876002468,Down
10:46:54,139.423333333333,139.4,139.411666666667,Down
10:46:55,139.422105263158,139.407175141243,139.4146402022,Up
10:46:56,139.428,139.41,139.419,Up
10:46:57,139.43,139.42,139.425,Up
10:46:58,139.431229868228,139.4125,139.421864934114,Down
10:46:59,139.423819714656,139.400909090909,139.412364402783,Down
10:47:00,139.422757281553,139.391191626409,139.406974453981,Down
10:47:01,139.410680548502,139.393407155026,139.402043851764,Down
10:47:02,139.4125,139.397,139.40475,Up
10:47:03,139.42102006689,139.404268156425,139.412644111657,Up
10:47:04,139.411588924388,139.38775008775,139.399669506069,Down
10:47:05,139.408953988745,139.39066850448,139.399811246613,Up
10:47:06,139.403932038835,139.388918918919,139.396425478877,Down
10:47:07,139.403076923077,139.38634591961,139.394711421344,Down
10:47:10,139.409384615385,139.388125,139.398754807692,Up
10:47:11,139.41,139.39,139.4,Up
10:47:12,139.402781690141,139.378770053476,139.390775871808,Down
10:47:13,139.399143197144,139.377,139.388071598572,Down
10:47:14,139.394060588407,139.340675909879,139.367368249143,Down
10:47:15,139.386888013506,139.36013222331,139.373510118408,Up
10:47:16,139.372952286282,139.316666666667,139.344809476474,Down
10:47:17,139.350716788786,139.316932555123,139.333824671955,Down
10:47:18,139.333134398496,139.2975,139.315317199248,Down
10:47:19,139.324285714286,139.296460176991,139.310372945638,Down
10:47:20,139.319512850019,139.30125,139.31038142501,Up
10:47:21,139.3524,139.327470621153,139.339935310576,Up
10:47:22,139.371566707466,139.352988027069,139.362277367268,Up
10:47:23,139.359963920625,139.338125,139.349044460313,Down
10:47:24,139.350923236515,139.328543771044,139.339733503779,Down
10:47:25,139.346420685648,139.33,139.338210342824,Down
10:47:26,139.363827498176,139.342642611684,139.35323505493,Up
10:47:27,139.376940100325,139.359739555073,139.368339827699,Up
10:47:28,139.377536231884,139.362727272727,139.370131752306,Up
10:47:29,139.38,139.37,139.375,Up
10:47:30,139.378362810707,139.355,139.366681405354,Down
10:47:31,139.393571428571,139.375859197578,139.384715313074,Up
10:47:32,139.391,139.38,139.3855,Up
10:47:33,139.417654723127,139.390961709706,139.404308216417,Up
10:47:34,139.409942797712,139.394251537936,139.402097167824,Down
10:47:35,139.422222222222,139.387974051896,139.405098137059,Up
10:47:36,139.419383581654,139.41,139.414691790827,Up
10:47:37,139.42,139.41,139.415,Up
10:47:38,139.418541525996,139.400331825038,139.409436675517,Down
10:47:39,139.42,139.41,139.415,Up
10:47:40,139.41253136934,139.388125,139.40032818467,Down
10:47:41,139.398951803168,139.364473684211,139.381712743689,Down
10:47:42,139.386768948935,139.366450381679,139.376609665307,Down
10:47:43,139.389141494436,139.373483365949,139.381312430192,Up
10:47:44,139.391624513619,139.3734192673,139.382521890459,Up
10:47:45,139.391392884179,139.37,139.380696442089,Down
10:47:46,139.377713342763,139.304372693727,139.341043018245,Down
10:47:47,139.368031285769,139.35,139.359015642884,Up
10:47:49,139.356002331002,139.321666666667,139.338834498835,Down
10:47:51,139.342727272727,139.33,139.336363636364,Down
10:47:52,139.34,139.33,139.335,Down
10:47:53,139.341426415094,139.301199095023,139.321312755058,Down
10:47:54,139.3575,139.331830024814,139.344665012407,Up
10:47:55,139.364615384615,139.33764573991,139.351130562263,Up
10:47:56,139.370844424048,139.346728971963,139.358786698005,Up
10:47:57,139.359952769429,139.320977859779,139.340465314604,Down
10:47:58,139.370805877115,139.310323193916,139.340564535516,Up
10:48:00,139.35,139.327227272727,139.338613636364,Down
10:48:01,139.37358649789,139.337197674419,139.355392086154,Up
10:48:02,139.410011750881,139.360044052863,139.385027901872,Up
10:48:03,139.44,139.381491875923,139.410745937962,Up
10:48:04,139.435408805031,139.38639656816,139.410902686596,Up
10:48:05,139.42,139.387816901408,139.403908450704,Down
10:48:06,139.420379746835,139.373053097345,139.39671642209,Down
10:48:07,139.41,139.355619469027,139.382809734513,Down
10:48:08,139.41,139.366809815951,139.388404907975,Up
10:48:09,139.421496437055,139.325,139.373248218527,Down
10:48:10,139.407185338866,139.371851851852,139.389518595359,Up
10:48:11,139.392335766423,139.340724137931,139.366529952177,Down
10:48:12,139.39,139.359985795455,139.374992897727,Up
10:48:13,139.403957219251,139.367012687428,139.38548495334,Up
10:48:15,139.382656112577,139.294641025641,139.338648569109,Down
10:48:16,139.414795719844,139.330167014614,139.372481367229,Up
10:48:17,139.380948616601,139.34625282167,139.363600719136,Down
10:48:18,139.38,139.340707395498,139.360353697749,Down
10:48:20,139.373259141494,139.329717948718,139.351488545106,Down
10:48:21,139.369788314987,139.290948275862,139.330368295425,Down
10:48:22,139.34,139.33,139.335,Up
10:48:23,139.346,139.326616314199,139.3363081571,Up
10:48:24,139.344770114943,139.304390243902,139.324580179422,Down
10:48:25,139.339580130101,139.284811188811,139.312195659456,Down
10:48:26,139.323333333333,139.305443786982,139.314388560158,Up
10:48:28,139.340380208333,139.309239669421,139.324809938877,Up
10:48:29,139.34,139.318309178744,139.329154589372,Up
10:48:32,139.338831942789,139.313979706877,139.326405824833,Down
10:48:33,139.34,139.317123287671,139.328561643836,Up
10:48:35,139.336,139.32,139.328,Down
10:48:36,139.336666666667,139.315982608696,139.326324637681,Down
10:48:37,139.339784946237,139.28,139.309892473118,Down
10:48:38,139.330323841429,139.273731707317,139.302027774373,Down
10:48:39,139.320753363229,139.298497854077,139.309625608653,Up
10:48:41,139.335030473512,139.308963474827,139.321996974169,Up
10:48:43,139.326666666667,139.30132231405,139.313994490358,Down
10:48:44,139.331115537849,139.29,139.310557768924,Down
10:48:45,139.319029889879,139.286229508197,139.302629699038,Down
10:48:46,139.303982586262,139.276137453383,139.290060019823,Down
10:48:47,139.30361003861,139.270757042254,139.287183540432,Down
10:48:48,139.285574712644,139.219404255319,139.252489483981,Down
10:48:50,139.294358974359,139.258818061089,139.276588517724,Up
10:48:51,139.301580817052,139.274945295405,139.288263056228,Up
10:48:52,139.300789473684,139.25,139.275394736842,Down
10:48:55,139.293175675676,139.23,139.261587837838,Down
10:48:56,139.279700934579,139.249299363057,139.264500148818,Up
10:48:57,139.271362409138,139.196112385321,139.23373739723,Down
10:48:58,139.276263997285,139.246661073826,139.261462535555,Up
10:49:00,139.29378768021,139.265879170424,139.279833425317,Up
10:49:01,139.283221621622,139.254040066778,139.2686308442,Down
10:49:02,139.289684832567,139.263076502732,139.27638066765,Up
10:49:03,139.293323022536,139.271957328386,139.282640175461,Up
10:49:04,139.312156462585,139.286669650851,139.299413056718,Up
10:49:05,139.310756258693,139.276121842496,139.293439050594,Down
10:49:06,139.330479704797,139.287816901408,139.309148303103,Up
10:49:07,139.312935185185,139.268227424749,139.290581304967,Down
10:49:09,139.310045330916,139.277845659164,139.29394549504,Up
10:49:10,139.306850870553,139.25,139.278425435276,Down
10:49:11,139.324030288227,139.289487804878,139.306759046552,Up
10:49:13,139.3195684803,139.27700729927,139.298287889785,Down
10:49:14,139.320741869919,139.29275862069,139.306750245304,Up
10:49:15,139.331434894873,139.302549889135,139.316992392004,Up
10:49:17,139.328525431638,139.297776119403,139.31315077552,Down
10:49:18,139.320912106136,139.27,139.295456053068,Down
10:49:19,139.314739884393,139.246,139.280369942197,Down
10:49:20,139.310241195304,139.24984375,139.280042472652,Down
10:49:22,139.29,139.28,139.285,Up
10:49:28,139.29871525957,139.274765578635,139.286740419103,Up
10:49:29,139.282582304527,139.237140077821,139.259861191174,Down
10:49:30,139.273811023622,139.234739454094,139.254275238858,Down
10:49:31,139.26,139.25,139.255,Up
10:49:32,139.264035947712,139.182935153584,139.223485550648,Down
10:49:33,139.282810858144,139.209943181818,139.246377019981,Up
10:49:34,139.249657568238,139.210405797101,139.23003168267,Down
10:49:35,139.228432432432,139.21,139.219216216216,Down
10:49:36,139.243282442748,139.214304281346,139.228793362047,Up
10:49:38,139.22553816047,139.193012226751,139.20927519361,Down
10:49:39,139.209905894007,139.155,139.182452947003,Down
10:49:41,139.204266666667,139.105,139.154633333333,Down
10:49:42,139.208503401361,139.187645051195,139.198074226278,Up
10:49:43,139.270290939318,139.207040662651,139.238665800984,Up
10:49:44,139.302690005984,139.258565088757,139.280627547371,Up
10:49:45,139.283095450491,139.215234375,139.249164912745,Down
10:49:46,139.291893416928,139.265361930295,139.278627673611,Up
10:49:47,139.282367149758,139.247942925089,139.265155037424,Down
10:49:49,139.270901045857,139.202936170213,139.236918608035,Down
10:49:51,139.255424430642,139.195,139.225212215321,Down
10:49:52,139.243916666667,139.163368700265,139.203642683466,Down
10:49:54,139.227625405991,139.21244004171,139.22003272385,Up
10:49:55,139.225449704142,139.17,139.197724852071,Down
10:49:56,139.216529933481,139.17058411215,139.193557022815,Down
10:49:57,139.200324261726,139.179177304965,139.189750783345,Down
10:49:58,139.212311643836,139.176212014134,139.194261828985,Up
10:49:59,139.194134675897,139.18,139.187067337948,Down
10:50:00,139.214322169059,139.185107003891,139.199714586475,Up
10:50:01,139.207485303723,139.140117647059,139.173801475391,Down
10:50:02,139.209289827255,139.176078098472,139.192683962864,Up
10:50:03,139.199378911892,139.145532212885,139.172455562389,Down
10:50:04,139.20201946472,139.18,139.19100973236,Up
10:50:05,139.2,139.15,139.175,Down
10:50:06,139.202062298604,139.15,139.176031149302,Up
10:50:07,139.196923076923,139.168888888889,139.182905982906,Up
10:50:08,139.195854126679,139.179050632911,139.187452379795,Up
10:50:09,139.199742351047,139.16,139.179871175523,Down
10:50:10,139.208633093525,139.158,139.183316546763,Up
10:50:11,139.200913294798,139.16688172043,139.183897507614,Up
10:50:13,139.23,139.177324840764,139.203662420382,Up
10:50:14,139.212024367385,139.180784982935,139.19640467516,Down
10:50:15,139.207884164714,139.19,139.198942082357,Up
10:50:16,139.236908665105,139.19520631068,139.216057487892,Up
10:50:19,139.22628914405,139.21,139.218144572025,Up
10:50:21,139.248005865103,139.19042721519,139.219216540146,Up
10:50:22,139.245587044534,139.222863886703,139.234225465619,Up
10:50:23,139.244081279723,139.216327160494,139.230204220109,Down
10:50:24,139.2375,139.21990403071,139.228702015355,Down
10:50:25,139.242762780011,139.214899224806,139.228831002409,Up
10:50:26,139.237079225995,139.2169550931,139.227017159547,Down
10:50:27,139.236666666667,139.213231939164,139.224949302915,Down
10:50:28,139.238277511962,139.21484423676,139.226560874361,Up
10:50:30,139.238333333333,139.211835853132,139.225084593233,Down
10:50:34,139.26132780083,139.233242134063,139.247284967446,Up
10:50:35,139.262932960894,139.232507692308,139.247720326601,Up
10:50:36,139.246710526316,139.222355769231,139.234533147773,Down
10:50:37,139.239349760438,139.19,139.214674880219,Down
10:50:38,139.239272281276,139.191640159046,139.215456220161,Up
10:50:40,139.21,139.2,139.205,Down
10:50:41,139.210781491003,139.163514851485,139.187148171244,Down
10:50:42,139.19,139.18,139.185,Down
